Sample ID,Location description,Collection Date/Time,!OBS_BARTON_PND,AMMONIA,COND_FIELD,DO_FIELD,DPTH_MSRMNT_TKN,ECOLI_MPN,ENTERO_MPN,NITRATE,NITRITE PH,PH_FIELD,PHOS_META,PHOS_ORTHO,PHOS_TOTAL,SECCI_DEPTH,TEMP_C_FIELD,TOTAL_COLI_MPN,TSS,UV254
AH92620,Barton Pond Site 1 - Depth: 9 Ft,8/16/2021 10:52,,,707,4.48,,,,,,7.81,,,,,24.05,,,
AH92621,Barton Pond Site 1 - Depth: 6 Ft,8/16/2021 10:52,,,705,4.74,,,,,,7.83,,,,,24.14,,,
AH92622,Barton Pond Site 1 - Depth: 3 Ft,8/16/2021 10:52,,,705,4.37,,,,,,7.84,,,,,24.17,,,
AH92623,Barton Pond Site 1 - Depth: 21 Ft,8/16/2021 10:52,,,708,4.34,,,,,,7.78,,,,,24.04,,,
AH92624,Barton Pond Site 1 - Depth: 18 Ft,8/16/2021 10:52,,,707,4.78,,,,,,7.78,,,,,24.05,,,
AH92625,Barton Pond Site 1 - Depth: 15 Ft,8/16/2021 10:52,,,707,4.38,,,,,,7.79,,,,,24.07,,,
AH92626,Barton Pond Site 1 - Depth: 12 Ft,8/16/2021 10:52,,,706,4.62,,,,,,7.8,,,,,24.07,,,
AH96913,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),9/1/2021 10:55,"Sunny, strong breeze, mild temperatures",0.0809,,,,,,0.2,<10,,,<0.05,<0.05,7.5,,,4.6,0.2606
AH96914,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",9/1/2021 10:20,"Sunny, strong breeze, mild temperatures",0.0787,,,,,,0.2,<10,,,<0.05,<0.05,24,,,3,0.2623
AH96915,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",9/1/2021 9:33,"Sunny, strong breeze, mild temperatures",0.0811,,,,,,0.2,<10,,,<0.05,<0.05,6.5,,,2.6,0.2604
AH96916,Barton Pond Site 3 Surface,9/1/2021 10:55,,,725,3.87,,51.2,45.3,,,8.02,,,,,24.65,>2419.6,,
AH96917,Barton Pond Site 3 - Depth: 6 Ft,9/1/2021 10:55,,,722,3.67,,,,,,7.97,,,,,24.54,,,
AH96918,Barton Pond Site 3 - Depth: 3 Ft,9/1/2021 10:55,,,726,3.87,,,,,,8.02,,,,,24.64,,,
AH96919,Barton Pond Site 2 Surface,9/1/2021 10:20,,,722,4.08,,13.2,8.7,,,7.96,,,,,25.92,1986.3,,
AH96920,Barton Pond Site 2 - Depth: 9 Ft,9/1/2021 10:20,,,723,3.8,,,,,,7.96,,,,,25.89,,,
AH96921,Barton Pond Site 2 - Depth: 6 Ft,9/1/2021 10:20,,,723,3.69,,,,,,7.98,,,,,25.91,,,
AH96922,Barton Pond Site 2 - Depth: 3 Ft,9/1/2021 10:20,,,723,3.85,,,,,,7.96,,,,,25.92,,,
AH96923,Barton Pond Site 2 - Depth: 21 Ft,9/1/2021 10:20,,,722,3.02,,,,,,7.73,,,,,25.41,,,
AH96924,Barton Pond Site 2 - Depth: 18 Ft,9/1/2021 10:20,,,722,3.25,,,,,,7.78,,,,,25.51,,,
AH96925,Barton Pond Site 2 - Depth: 15 Ft,9/1/2021 10:20,,,723,3.43,,,,,,7.85,,,,,25.71,,,
AH96926,Barton Pond Site 2 - Depth: 12 Ft,9/1/2021 10:20,,,723,3.74,,,,,,7.93,,,,,25.84,,,
AH96927,Barton Pond Site 1 Surface,9/1/2021 9:33,,,720,4.27,,16.4,11.1,,,7.93,,,,,25.86,165.2,,
AH96928,Barton Pond Site 1 - Depth: 9 Ft,9/1/2021 9:33,,,723,3.8,,,,,,7.97,,,,,25.86,,,
AH96929,Barton Pond Site 1 - Depth: 6 Ft,9/1/2021 9:33,,,723,4.05,,,,,,7.98,,,,,25.87,,,
AH96930,Barton Pond Site 1 - Depth: 3 Ft,9/1/2021 9:33,,,722,4.21,,,,,,7.96,,,,,25.86,,,
AH96931,Barton Pond Site 1 - Depth: 24 Ft,9/1/2021 9:33,,,723,3.63,,,,,,7.95,,,,,25.86,,,
AH96932,Barton Pond Site 1 - Depth: 21 Ft,9/1/2021 9:33,,,723,3.62,,,,,,7.96,,,,,25.86,,,
AH96933,Barton Pond Site 1 - Depth: 18 Ft,9/1/2021 9:33,,,723,3.6,,,,,,7.96,,,,,25.86,,,
AH96934,Barton Pond Site 1 - Depth: 15 Ft,9/1/2021 9:33,,,723,3.67,,,,,,7.97,,,,,25.86,,,
AH96935,Barton Pond Site 1 - Depth: 12 Ft,9/1/2021 9:33,,,723,3.71,,,,,,7.95,,,,,25.86,,,
AI02607,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),9/21/2021 9:50,"Overcast, still, cool, swans abound, started to drizzle at Pond 1",0.286,,,,,,0.3,<10,,,<0.05,<0.05,5.8333,,,3.6,0.2054
AI02608,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",9/21/2021 9:27,"Overcast, still, cool, swans abound, started to drizzle at Pond 1",0.0622,,,,,,0.3,<10,,,<0.05,<0.05,7.6667,,,1.6,0.2019
AI02609,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",9/21/2021 10:22,"Overcast, still, cool, swans abound, started to drizzle at Pond 1",0.0833,,,,,,0.3,<10,,,<0.05,<0.05,6,,,1.6,0.2019
AI02610,Barton Pond Site 3 Surface,9/21/2021 9:50,,,770,3.93,,146.7,109.1,,,7.81,,,,,21.87,2419.6,,
AI02611,Barton Pond Site 3 - Depth: 6 Ft,9/21/2021 9:50,,,775,3.42,,,,,,7.66,,,,,21.73,,,
AI02612,Barton Pond Site 3 - Depth: 3 Ft,9/21/2021 9:50,,,771,4,,,,,,7.8,,,,,21.88,,,
AI02613,Barton Pond Site 2 Surface,9/21/2021 9:27,,,774,4.23,,31.3,23.8,,,7.88,,,,,22.17,770.1,,
AI02614,Barton Pond Site 2 - Depth: 9 Ft,9/21/2021 9:27,,,776,3.96,,,,,,7.86,,,,,22.13,,,
AI02615,Barton Pond Site 2 - Depth: 6 Ft,9/21/2021 9:27,,,776,4.21,,,,,,7.87,,,,,22.16,,,
AI02616,Barton Pond Site 2 - Depth: 3 Ft,9/21/2021 9:27,,,776,4.2,,,,,,7.87,,,,,22.17,,,
AI02617,Barton Pond Site 2 - Depth: 18 Ft,9/21/2021 9:27,,,781,3.07,,,,,,7.65,,,,,21.61,,,
AI02618,Barton Pond Site 2 - Depth: 15 Ft,9/21/2021 9:27,,,779,3.79,,,,,,7.74,,,,,21.79,,,
AI02619,Barton Pond Site 2 - Depth: 12 Ft,9/21/2021 9:27,,,777,3.96,,,,,,7.78,,,,,21.91,,,
AI02620,Barton Pond Site 1 Surface,9/21/2021 10:22,,,777,3.9,,18.7,47.8,,,7.79,,,,,22.19,1553.1,,
AI02621,Barton Pond Site 1 - Depth: 9 Ft,9/21/2021 10:22,,,778,3.97,,,,,,7.84,,,,,22.02,,,
AI02622,Barton Pond Site 1 - Depth: 6 Ft,9/21/2021 10:22,,,778,3.75,,,,,,7.84,,,,,22.1,,,
AI02623,Barton Pond Site 1 - Depth: 3 Ft,9/21/2021 10:22,,,777,4.05,,,,,,7.85,,,,,22.2,,,
AI02624,Barton Pond Site 1 - Depth: 21 Ft,9/21/2021 10:22,,,780,3.35,,,,,,7.66,,,,,21.66,,,
AI02625,Barton Pond Site 1 - Depth: 18 Ft,9/21/2021 10:22,,,781,3.45,,,,,,7.71,,,,,21.77,,,
AI02626,Barton Pond Site 1 - Depth: 15 Ft,9/21/2021 10:22,,,781,3.64,,,,,,7.73,,,,,21.77,,,
AI02627,Barton Pond Site 1 - Depth: 12 Ft,9/21/2021 10:22,,,780,3.81,,,,,,7.78,,,,,21.85,,,
AI04913,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),9/29/2021 8:55,"Sunny, still water, green scum on water surface near dam (Pond 2)",0.0363,,,,,,0.4,<10,,,<0.05,<0.05,5.5,,,5,0.2419
AI04914,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",9/29/2021 8:24,"Sunny, still water, green scum on water surface near dam (Pond 2)",0.0391,,,,,,0.4,<10,,,<0.05,0.0505,7,,,6.4,0.2469
AI04915,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",9/29/2021 9:31,"Sunny, still water, green scum on water surface near dam (Pond 2)",0.0387,,,,,,0.3,<10,,,<0.05,0.0734,6,,,14,0.2428
AI04916,Barton Pond Site 3 - Depth: 6 Ft,9/29/2021 8:55,,,752,4.04,,,,,,7.84,,,,,17.62,,,
AI04917,Barton Pond Site 3 - Depth: 3 Ft,9/29/2021 8:55,,,752,4.11,,,,,,7.83,,,,,17.63,,,
AI04918,Barton Pond Site 2 Surface,9/29/2021 8:24,,,739,4.46,,45,69.7,,,7.7,,,,,18.6,>2419.6,,
AI04919,Barton Pond Site 2 - Depth: 9 Ft,9/29/2021 8:24,,,740,4.4,,,,,,7.77,,,,,18.6,,,
AI04920,Barton Pond Site 2 - Depth: 6 Ft,9/29/2021 8:24,,,740,4.32,,,,,,7.75,,,,,18.61,,,
AI04921,Barton Pond Site 2 - Depth: 3 Ft,9/29/2021 8:24,,,740,4.51,,,,,,7.75,,,,,18.6,,,
AI04922,Barton Pond Site 2 - Depth: 18 Ft,9/29/2021 8:24,,,742,4.45,,,,,,7.77,,,,,18.59,,,
AI04923,Barton Pond Site 2 - Depth: 15 Ft,9/29/2021 8:24,,,742,4.47,,,,,,7.77,,,,,18.59,,,
AI04924,Barton Pond Site 2 - Depth: 12 Ft,9/29/2021 8:24,,,741,4.43,,,,,,7.77,,,,,18.58,,,
AI04925,Barton Pond Site 1 Surface,9/29/2021 9:31,,,737,4.68,,54.8,109.1,,,7.95,,,,,18.58,2419.6,,
AI04926,Barton Pond Site 1 - Depth: 9 Ft,9/29/2021 9:31,,,738,4.58,,,,,,7.94,,,,,18.59,,,
AI04927,Barton Pond Site 1 - Depth: 6 Ft,9/29/2021 9:31,,,738,4.55,,,,,,7.94,,,,,18.59,,,
AI04928,Barton Pond Site 1 - Depth: 3 Ft,9/29/2021 9:31,,,737,4.58,,,,,,7.94,,,,,18.59,,,
AI04929,Barton Pond Site 1 - Depth: 24 Ft,9/29/2021 9:31,,,739,4.34,,,,,,7.93,,,,,18.59,,,
AI04930,Barton Pond Site 1 - Depth: 21 Ft,9/29/2021 9:31,,,739,4.6,,,,,,7.94,,,,,18.6,,,
AI04931,Barton Pond Site 1 - Depth: 18 Ft,9/29/2021 9:31,,,739,4.68,,,,,,7.93,,,,,18.6,,,
AI04932,Barton Pond Site 1 - Depth: 15 Ft,9/29/2021 9:31,,,739,4.58,,,,,,7.93,,,,,18.6,,,
AI04933,Barton Pond Site 1 - Depth: 12 Ft,9/29/2021 9:31,,,738,4.64,,,,,,7.93,,,,,18.59,,,
AI04934,Barton Pond Site 3 Surface,9/29/2021 8:55,,,752,4.16,,73.3,200.5,,,7.82,,,,,17.62,>2419.6,,
AI69035,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",5/10/2022 9:32,"Mild, hazy, no visible river weed",0.0293,,,,,,0.4,3.56773,,,<0.05,<0.05,8.1667,,,1.2,0.2521
AI69036,Barton Pond Site 1 Surface,5/10/2022 9:32,,,708,7.63,,8.6,16.4,,,7.99,,,,,15.36,648.8,,
AI69037,Barton Pond Site 1 - Depth: 9 Ft,5/10/2022 9:32,,,709,7.29,,,,,,7.94,,,,,15.32,,,
AI69038,Barton Pond Site 1 - Depth: 6 Ft,5/10/2022 9:32,,,709,7.57,,,,,,7.95,,,,,15.32,,,
AI69039,Barton Pond Site 1 - Depth: 3 Ft,5/10/2022 9:32,,,708,7.53,,,,,,7.96,,,,,15.34,,,
AI69040,Barton Pond Site 1 - Depth: 15 Ft,5/10/2022 9:32,,,709,7.23,,,,,,7.92,,,,,15.27,,,
AI69041,Barton Pond Site 1 - Depth: 12 Ft,5/10/2022 9:32,,,709,7.35,,,,,,7.92,,,,,15.29,,,
AI69042,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",5/10/2022 7:43,"Mild, hazy, no visible river weed",0.0225,,,,,,0.4,3.58289,,,<0.05,<0.05,20.1667,,,0.4,0.2521
AI69043,Barton Pond Site 2 Surface,5/10/2022 7:43,,,708,8.39,,6.3,11.1,,,8.02,,,,,15.36,435.2,,
AI69044,Barton Pond Site 2 - Depth: 9 Ft,5/10/2022 7:43,,,709,7.72,,,,,,7.98,,,,,15.32,,,
AI69045,Barton Pond Site 2 - Depth: 6 Ft,5/10/2022 7:43,,,708,7.92,,,,,,8,,,,,15.35,,,
AI69046,Barton Pond Site 2 - Depth: 3 Ft,5/10/2022 7:43,,,708,8.02,,,,,,8,,,,,15.36,,,
AI69047,Barton Pond Site 2 - Depth: 18 Ft,5/10/2022 7:43,,,709,7.66,,,,,,7.94,,,,,15.14,,,
AI69048,Barton Pond Site 2 - Depth: 15 Ft,5/10/2022 7:43,,,710,7.38,,,,,,7.95,,,,,15.26,,,
AI69049,Barton Pond Site 2 - Depth: 12 Ft,5/10/2022 7:43,,,710,7.62,,,,,,7.96,,,,,15.28,,,
AI69052,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),5/10/2022 9:14,"Mild, hazy, no visible river weed",0.0217,,,,,,0.4,3.47171,,,<0.05,<0.05,7,,,0.4,0.2523
AI69053,Barton Pond Site 3 Surface,5/10/2022 9:14,,,719,6.55,,9.7,25.4,,,7.84,,,,,14.52,648.8,,
AI69054,Barton Pond Site 3 - Depth: 6 Ft,5/10/2022 9:14,,,721,6.13,,,,,,7.78,,,,,14.13,,,
AI69055,Barton Pond Site 3 - Depth: 3 Ft,5/10/2022 9:14,,,720,6.42,,,,,,7.8,,,,,14.34,,,
AI75243,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),6/1/2022 9:47,"Overcast, slightly breezy, warm, riverbed growing at surface",0.0658,,,,,,0.4,<10,,,<0.05,<0.05,5.33,,,5.2,0.2692
AI75244,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",6/1/2022 10:13,"Overcast, slightly breezy, warm, riverbed growing at surface",0.0549,,,,,,0.4,<10,,,<0.05,<0.05,6.25,,,2.4,0.2742
AI75245,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",6/1/2022 10:28,"Overcast, slightly breezy, warm, riverbed growing at surface",0.0556,,,,,,0.4,<10,,,<0.05,<0.05,6.75,,,2.2,0.2721
AI75246,Barton Pond Site 3 Surface,6/1/2022 9:47,,,745,5.56,,71.7,,,,7.64,,,,,23.59,>2419.6,,
AI75247,Barton Pond Site 3 - Depth: 6 Ft,6/1/2022 9:47,,,748,5.07,,,,,,7.59,,,,,22.49,,,
AI75248,Barton Pond Site 3 - Depth: 3 Ft,6/1/2022 9:47,,,749,5.4,,,,,,7.6,,,,,22.74,,,
AI75249,Barton Pond Site 2 Surface,6/1/2022 10:13,,,743,5.73,,29.8,,,,7.87,,,,,24.4,1119.9,,
AI75250,Barton Pond Site 2 - Depth: 9 Ft,6/1/2022 10:13,,,749,5.38,,,,,,7.86,,,,,24.04,,,
AI75251,Barton Pond Site 2 - Depth: 6 Ft,6/1/2022 10:13,,,744,5.6,,,,,,7.89,,,,,24.17,,,
AI75252,Barton Pond Site 2 - Depth: 3 Ft,6/1/2022 10:13,,,743,5.7,,,,,,7.9,,,,,24.27,,,
AI75253,Barton Pond Site 2 - Depth: 18 Ft,6/1/2022 10:13,,,728,5.35,,,,,,7.73,,,,,22.73,,,
AI75254,Barton Pond Site 2 - Depth: 15 Ft,6/1/2022 10:13,,,739,5.57,,,,,,7.78,,,,,23.2,,,
AI75255,Barton Pond Site 2 - Depth: 12 Ft,6/1/2022 10:13,,,749,5.39,,,,,,7.83,,,,,23.96,,,
AI75256,Barton Pond Site 1 Surface,6/1/2022 10:28,,,728,5.59,,39.3,,,,7.92,,,,,24.56,2419.6,,
AI75257,Barton Pond Site 1 - Depth: 9 Ft,6/1/2022 10:28,,,746,5.35,,,,,,7.86,,,,,24.07,,,
AI75258,Barton Pond Site 1 - Depth: 6 Ft,6/1/2022 10:28,,,745,5.6,,,,,,7.9,,,,,24.13,,,
AI75259,Barton Pond Site 1 - Depth: 3 Ft,6/1/2022 10:28,,,745,5.63,,,,,,7.9,,,,,24.14,,,
AI75260,Barton Pond Site 1 - Depth: 18 Ft,6/1/2022 10:28,,,739,5.19,,,,,,7.78,,,,,22.97,,,
AI75261,Barton Pond Site 1 - Depth: 15 Ft,6/1/2022 10:28,,,741,5.31,,,,,,7.79,,,,,23.42,,,
AI75262,Barton Pond Site 1 - Depth: 12 Ft,6/1/2022 10:28,,,748,5.33,,,,,,7.85,,,,,23.83,,,
AI81050,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",6/22/2022 8:30,"Sunny, breezy, no clouds, river weed growing.",0.0384,,,,,,0.4,8.15161,,,0.0063,0.0246,5.25,,,1.6,0.2245
AI81051,Barton Pond Site 1 Surface,6/22/2022 8:30,,,781,4.12,,12.1,16.4,,,7.97,,,,,25.46,1299.7,,
AI81052,Barton Pond Site 1 - Depth: 9 Ft,6/22/2022 8:30,,,780,4.08,,,,,,8.07,,,,,25.4,,,
AI81053,Barton Pond Site 1 - Depth: 6 Ft,6/22/2022 8:30,,,780,4.17,,,,,,8,,,,,25.43,,,
AI81054,Barton Pond Site 1 - Depth: 3 Ft,6/22/2022 8:30,,,781,4.16,,,,,,7.99,,,,,25.46,,,
AI81055,Barton Pond Site 1 - Depth: 21 Ft,6/22/2022 8:30,,,784,2.64,,,,,,7.73,,,,,22.73,,,
AI81056,Barton Pond Site 1 - Depth: 18 Ft,6/22/2022 8:30,,,780,3.41,,,,,,7.83,,,,,23.22,,,
AI81057,Barton Pond Site 1 - Depth: 15 Ft,6/22/2022 8:30,,,781,3.554,,,,,,7.85,,,,,23.63,,,
AI81058,Barton Pond Site 1 - Depth: 12 Ft,6/22/2022 8:30,,,781,3.65,,,,,,7.88,,,,,24.46,,,
AI81059,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",6/22/2022 8:50,"Sunny, breezy, no clouds, river weed growing.",0.0381,,,,,,0.4,8.11623,,,0.0056,0.0239,6,,,2,0.2254
AI81060,Barton Pond Site 2 Surface,6/22/2022 8:50,,,779,4.08,,21.6,23.8,,,7.97,,,,,25.39,1299.7,,
AI81061,Barton Pond Site 2 - Depth: 9 Ft,6/22/2022 8:50,,,780,4.07,,,,,,7.93,,,,,25.39,,,
AI81062,Barton Pond Site 2 - Depth: 6 Ft,6/22/2022 8:50,,,780,4.24,,,,,,7.94,,,,,25.37,,,
AI81063,Barton Pond Site 2 - Depth: 3 Ft,6/22/2022 8:50,,,779,4.15,,,,,,7.95,,,,,25.39,,,
AI81064,Barton Pond Site 2 - Depth: 18 Ft,6/22/2022 8:50,,,781,3.28,,,,,,7.72,,,,,23.1,,,
AI81065,Barton Pond Site 2 - Depth: 15 Ft,6/22/2022 8:50,,,782,3.79,,,,,,7.82,,,,,23.48,,,
AI81066,Barton Pond Site 2 - Depth: 12 Ft,6/22/2022 8:50,,,782,3.8,,,,,,7.84,,,,,24.62,,,
AI81067,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),6/22/2022 9:22,"Sunny, breezy, no clouds, river weed growing.",0.074,,,,,,0.4,6.80222,,,0.0147,0.0297,4.5,,,5.6,0.2234
AI81068,Barton Pond Site 3 Surface,6/22/2022 9:22,,,790,3.01,,63.8,165.2,,,7.63,,,,,25.82,>2419.6,,
AI81069,Barton Pond Site 3 - Depth: 6 Ft,6/22/2022 9:22,,,788,3.03,,,,,,7.71,,,,,25.66,,,
AI81070,Barton Pond Site 3 - Depth: 3 Ft,6/22/2022 9:22,,,790,3.03,,,,,,7.64,,,,,25.76,,,
AI87258,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),7/14/2022 8:20,"Clear skies, sunny, river weeds less grown than normal, bald eagle spotted",0.0494,,,,,,0.3,<10,,,<0.05,<0.05,3,,,5.2,0.2056
AI87259,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",7/14/2022 8:38,"Clear skies, sunny, river weeds less grown than normal, bald eagle spotted",0.0342,,,,,,0.3,<10,,,<0.05,<0.05,5.5,,,3.6,0.1974
AI87260,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",7/14/2022 9:00,"Clear skies, sunny, river weeds less grown than normal, bald eagle spotted",0.0465,,,,,,0.3,<10,,,<0.05,<0.05,5.5,,,4,0.2002
AI87261,Barton Pond Site 3 Surface,7/14/2022 8:20,,,745,3.33,,307.6,>200.5,,,7.58,,,,,23.3,>2419.6,,
AI87262,Barton Pond Site 3 - Depth: 6 Ft,7/14/2022 8:20,,,746,3.21,,,,,,7.7,,,,,23.28,,,
AI87263,Barton Pond Site 3 - Depth: 3 Ft,7/14/2022 8:20,,,746,3.3,,,,,,7.67,,,,,23.3,,,
AI87264,Barton Pond Site 2 Surface,7/14/2022 8:38,,,778,3.93,,29.8,25.4,,,7.92,,,,,24.6,>2419.6,,
AI87265,Barton Pond Site 2 - Depth: 9 Ft,7/14/2022 8:38,,,774,3.58,,,,,,7.88,,,,,24.53,,,
AI87266,Barton Pond Site 2 - Depth: 6 Ft,7/14/2022 8:38,,,778,3.79,,,,,,7.93,,,,,24.57,,,
AI87267,Barton Pond Site 2 - Depth: 3 Ft,7/14/2022 8:38,,,779,3.78,,,,,,7.93,,,,,24.6,,,
AI87268,Barton Pond Site 2 - Depth: 18 Ft,7/14/2022 8:38,,,756,3.05,,,,,,7.73,,,,,24.15,,,
AI87269,Barton Pond Site 2 - Depth: 15 Ft,7/14/2022 8:38,,,770,2.77,,,,,,7.69,,,,,24.24,,,
AI87270,Barton Pond Site 2 - Depth: 12 Ft,7/14/2022 8:38,,,775,2.9,,,,,,7.75,,,,,24.37,,,
AI87271,Barton Pond Site 1 Surface,7/14/2022 9:00,,,781,3.86,,19.9,23.8,,,7.82,,,,,24.6,2419.6,,
AI87272,Barton Pond Site 1 - Depth: 9 Ft,7/14/2022 9:00,,,784,3.52,,,,,,7.9,,,,,24.52,,,
AI87273,Barton Pond Site 1 - Depth: 6 Ft,7/14/2022 9:00,,,784,3.76,,,,,,7.93,,,,,24.56,,,
AI87274,Barton Pond Site 1 - Depth: 3 Ft,7/14/2022 9:00,,,782,3.85,,,,,,7.93,,,,,24.6,,,
AI87275,Barton Pond Site 1 - Depth: 21 Ft,7/14/2022 9:00,,,758,2.85,,,,,,7.68,,,,,24.13,,,
AI87276,Barton Pond Site 1 - Depth: 18 Ft,7/14/2022 9:00,,,764,3.06,,,,,,7.71,,,,,24.18,,,
AI87277,Barton Pond Site 1 - Depth: 15 Ft,7/14/2022 9:00,,,757,3.38,,,,,,7.8,,,,,24.23,,,
AI87278,Barton Pond Site 1 - Depth: 12 Ft,7/14/2022 9:00,,,760,3.4,,,,,,7.84,,,,,24.39,,,
AI90778,Barton Pond Site 1 Surface,7/27/2022 8:52,,,798,4.76,,2,3.1,,,7.92,,,,,25.97,461.1,,
AI90779,Barton Pond Site 1 - Depth: 3 Ft,7/27/2022 8:52,,,799,4.71,,,,,,7.97,,,,,25.97,,,
AI90780,Barton Pond Site 1 - Depth: 6 Ft,7/27/2022 8:52,,,798,4.25,,,,,,7.86,,,,,25.73,,,
AI90781,Barton Pond Site 1 - Depth: 9 Ft,7/27/2022 8:52,,,789,4.18,,,,,,7.81,,,,,25.25,,,
AI90782,Barton Pond Site 1 - Depth: 12 Ft,7/27/2022 8:52,,,791,3.78,,,,,,7.75,,,,,24.98,,,
AI90783,Barton Pond Site 1 - Depth: 15 Ft,7/27/2022 8:52,,,789,3.48,,,,,,7.68,,,,,24.69,,,
AI90784,Barton Pond Site 1 - Depth: 18 Ft,7/27/2022 8:52,,,789,3.47,,,,,,7.66,,,,,24.7,,,
AI90785,Barton Pond Site 1 - Depth: 21 Ft,7/27/2022 8:52,,,790,3.35,,,,,,7.63,,,,,24.66,,,
AI90786,Barton Pond Site 2 Surface,7/27/2022 8:40,,,796,4.85,,1,<1,,,7.88,,,,,25.99,248.1,,
AI90787,Barton Pond Site 2 - Depth: 3 Ft,7/27/2022 8:40,,,797,4.84,,,,,,8,,,,,26.01,,,
AI90788,Barton Pond Site 2 - Depth: 6 Ft,7/27/2022 8:40,,,798,4.11,,,,,,7.82,,,,,25.81,,,
AI90789,Barton Pond Site 2 - Depth: 9 Ft,7/27/2022 8:40,,,789,4.08,,,,,,7.82,,,,,25.34,,,
AI90790,Barton Pond Site 2 - Depth: 12 Ft,7/27/2022 8:40,,,790,3.92,,,,,,7.76,,,,,24.92,,,
AI90791,Barton Pond Site 2 - Depth: 15 Ft,7/27/2022 8:40,,,789,3.78,,,,,,7.73,,,,,24.73,,,
AI90792,Barton Pond Site 2 - Depth: 18 Ft,7/27/2022 8:40,,,790,3.41,,,,,,7.65,,,,,24.63,,,
AI90793,Barton Pond Site 3 Surface,7/27/2022 8:18,,,773,4.98,,4.1,2,,,7.73,,,,,25.53,1732.9,,
AI90794,Barton Pond Site 3 - Depth: 3 Ft,7/27/2022 8:18,,,780,4.98,,,,,,7.89,,,,,25.25,,,
AI90795,Barton Pond Site 3 - Depth: 6 Ft,7/27/2022 8:18,,,783,5.02,,,,,,7.9,,,,,24.51,,,
AI90796,"Barton Pond Site 1 Composite Depths (36"" Pipe Intake)",7/27/2022 0:00,Overcast skies. Little to no breeze. River weeds growing. Lilly pads. Swan sightings. Crane sightings. Half broken plastic table removed out of water. ,0.0493,,,,,,0.2,<10,,,<0.05,<0.05,5.5,,,1.6,0.1811
AI90797,"Barton Pond Site 2 Composite Depths (20"" Pipe Intake)",7/27/2022 0:00,Overcast skies. Little to no breeze. River weeds growing. Lilly pads. Swan sightings. Crane sightings. Half broken plastic table removed out of water. ,0.0535,,,,,,0.2,34.78055,,,<0.05,0.08,5.5,,,2,0.1831
AI90798,Barton Pond Site 3 Composite Depths (HuronRiver//BartonPond),7/27/2022 0:00,Overcast skies. Little to no breeze. River weeds growing. Lilly pads. Swan sightings. Crane sightings. Half broken plastic table removed out of water. ,0.0425,,,,,,0.2,12.60914,,,<0.05,0.1541,6.6,,,1.2,0.187
AI94742,Barton Pond Site 1 Surface,8/10/2022 11:08,,,761,4.69,,11.9,12.4,,,7.91,,,,,26.99,1986.3,,
AI94743,Barton Pond Site 1 - Depth: 3 Ft,8/10/2022 0:00,,,763,4.81,,,,,,7.94,,,,,26.71,,,
AI94744,Barton Pond Site 1 - Depth: 6 Ft,8/10/2022 0:00,,,766,4.58,,,,,,7.88,,,,,26.38,,,
AI94745,Barton Pond Site 1 - Depth: 9 Ft,8/10/2022 0:00,,,775,4.49,,,,,,7.84,,,,,26.16,,,
AI94746,Barton Pond Site 1 - Depth: 12 Ft,8/10/2022 0:00,,,782,4.5,,,,,,7.83,,,,,25.99,,,
AI94747,Barton Pond Site 1 - Depth: 15 Ft,8/10/2022 0:00,,,786,4.55,,,,,,7.81,,,,,25.95,,,
AI94748,Barton Pond Site 1 - Depth: 18 Ft,8/10/2022 0:00,,,786,4.48,,,,,,7.81,,,,,25.88,,,
AI94749,Barton Pond Site 1 - Depth: 21 Ft,8/10/2022 0:00,,,786,4.44,,,,,,7.8,,,,,25.86,,,
AI94750,Barton Pond Site 2 Surface,8/10/2022 10:41,,,763,4.8,,8.5,9.9,,,7.88,,,,,26.74,1732.9,,
AI94751,Barton Pond Site 2 - Depth: 3 Ft,8/10/2022 0:00,,,762,4.71,,,,,,7.9,,,,,26.59,,,
AI94752,Barton Pond Site 2 - Depth: 6 Ft,8/10/2022 0:00,,,760,4.54,,,,,,7.88,,,,,26.48,,,
AI94753,Barton Pond Site 2 - Depth: 9 Ft,8/10/2022 0:00,,,760,4.45,,,,,,7.85,,,,,26.46,,,
